Code,Name,Pinyin,Current_date,Net_value,Gross_value,Day_rate,One_week,One_month,Three_month,Six_month,One_year,Two_year,Three_year,From_this_y,From_establish,Establish_date,,,Management_rate,Discounted_m_r,,Discounted_m_r,,
160633,鹏华证券分级,PHZQFJ,2019-02-22,1.3270,0.5530,9.2181,17.3299,24.1347,22.1915,31.3861,5.9141,-12.2381,-4.6262,33.77,-45.2581,2015-05-06,1,-3.7434,1.20%,0.12%,1,0.12%,1,
160632,鹏华酒分级,PHJFJ,2019-02-22,1.25,1.3580,0.8878,2.4590,12.5113,19.7318,0.8196,-7.6211,22.4021,75.3926,20.1923,28.7864,2015-04-29,1,-7.6211,1.20%,0.12%,1,0.12%,1,
160631,鹏华银行分级,PHYHFJ,2019-02-22,0.8910,0.9730,1.25,2.6498,6.1978,3.3642,7.4979,-9.6210,4.6618,22.1987,9.5941,-2.2193,2015-04-17,1,-10.3310,1.20%,0.12%,1,0.12%,1,
160630,鹏华国防,PHGF,2019-02-22,0.7380,1.11,1.6529,6.0346,9.9851,4.7440,4.0285,0.3279,-35.1446,-36.7875,16.7723,-33.7795,2014-11-13,1,-0.7598,1.20%,0.12%,1,0.12%,1,
160629,鹏华传媒分级,PHCMFJ,2019-02-22,0.9330,1.1810,4.0134,8.8682,12.8174,7.4585,4.3644,-19.0631,-37.7117,-45.8060,15.6133,-35.7902,2014-12-11,1,-23.0537,1.20%,0.12%,1,0.12%,1,
160628,鹏华地产分级,PHDCFJ,2019-02-22,0.9560,1.6960,1.0571,3.6876,9.1324,3.8539,10.3958,-17.2497,-2.6902,2.0931,11.9064,50.9290,2014-09-12,1,-17.1631,1.20%,0.12%,1,0.12%,1,
160627,鹏华策略优选混合,PHCLYXHH,2019-02-22,1.2230,1.1090,1.7471,2.8596,8.0389,3.3812,-3.9663,-16.4643,-5.4313,3.7790,10.4788,35.3278,2014-06-10,1,-18.0353,1.50%,0.15%,1,0.15%,1,
160626,鹏华信息分级,PHXXFJ,2019-02-22,0.9920,1.6340,3.9832,9.6133,20.6812,15.0497,2.0491,-11.8747,-7.7148,-4.3983,25.9865,36.1458,2014-05-05,1,-15.4281,1.20%,0.12%,1,0.12%,1,
160625,鹏华证券保险分级,PHZQBXFJ,2019-02-22,1.1640,1.7610,7.2811,14.9062,21.1239,17.1135,21.65,0.7928,1.7146,13.8756,29.2943,63.4018,2014-05-05,1,-6.4809,1.20%,0.60%,5,0.60%,5,
160624,鹏华消费领先混合,PHXFLXHH,2019-02-22,1.5650,1.4550,1.9544,3.7111,8.1548,7.9310,-0.3185,-14.8531,3.0962,10.1337,10.4446,56.50,2013-12-23,1,-16.1045,1.50%,0.15%,1,0.15%,1,54.9505
160622,鹏华丰利债券(LOF),PHFLZQLOF,2019-02-22,1.0710,1.2850,0.1871,0.2809,1.3245,2.8819,5.5172,8.7310,8.4008,11.2708,2.4881,29.2436,2013-04-23,1,8.5279,0.80%,0.08%,1,0.08%,1,43.4446
160621,鹏华丰和债券(LOF)A,PHFHZQLOFA,2019-02-22,1.0870,1.4290,0,-0.0919,0.2767,1.3992,2.7410,0.8349,3.1309,5.3807,1.1163,45.9919,2012-11-05,1,0.9277,0.80%,0.08%,1,0.08%,1,45.4103
160620,鹏华资源分级,PHZYFJ,2019-02-22,0.9580,0.7160,0.7361,4.3573,7.6404,3.7681,-1.6279,-20.0227,-18.3940,0.8966,13.3319,-29.4840,2012-09-27,1,-20.4402,1.20%,0.12%,1,0.12%,1,15.1912
160618,鹏华丰泽债券(LOF),PHFZZQLOF,2019-02-22,1.2845,1.6495,-0.0078,0,0.3516,3.2557,6.7748,11.0199,13.4718,16.1393,0.9034,71.4808,2011-12-08,1,11.0285,,0.00%,,,,49.2435
160617,鹏华丰润债券(LOF),PHFRZQLOF,2019-02-22,1.0915,1.5499,0,0,0.2941,1.6389,4.1507,7.7492,9.15,10.4221,0.6362,64.3279,2010-12-02,1,7.7492,0.80%,0.08%,1,0.08%,1,43.8004
160616,鹏华中证500指数(LOF)A,PHZZ500ZSLOFA,2019-02-22,1.0440,1.0440,2.4534,5.7751,10.3594,5.1360,-1.1364,-16.5468,-21.8563,-14.0033,13.9738,4.40,2010-02-05,1,-18.3853,1.20%,0.12%,1,0.12%,1,22.8235
160615,鹏华沪深300指数(LOF)A,PHHS300ZSLOFA,2019-02-22,1.4580,1.5180,2.1008,5.0432,11.1281,8.9686,5.4993,-11.0433,5.4993,24.8288,15.8062,52.6612,2009-04-03,1,-12.6296,1.20%,0.12%,1,0.12%,1,75.8745
160613,鹏华盛世创新混合(LOF),PHSSCXHHLOF,2019-02-22,1.1810,2.3520,1.6351,4.2365,10.8920,10.0652,8.5478,-5.1406,4.5429,19.7523,11.8371,172.4917,2008-10-10,1,-6.0241,1.50%,0.15%,1,0.15%,1,86.2202
160612,鹏华丰收债券,PHFSZQ,2019-02-22,1.1270,1.6870,0.5352,0.8953,1.9909,3.0164,4.7398,5.5258,9.7240,13.7972,3.3945,88.3327,2008-05-28,1,5.0577,0.80%,0.08%,1,0.08%,1,39.9011
160611,鹏华优质治理混合(LOF),PHYZZLHHLOF,2019-02-22,0.7220,0.8510,2.4113,3.7356,6.0205,6.9629,5.2477,-6.2338,-18.6020,-19.5095,5.7101,-18.0018,2007-04-25,1,-8.3116,1.50%,0.15%,1,0.15%,1,-12.6419
160610,鹏华动力增长,PHDLZZ,2019-02-22,0.8740,1.7690,2.2222,3.4320,5.5556,6.7155,4.5454,-12.60,-7.0767,0.3931,5.0481,84.6649,2007-01-09,1,-14.4000,1.50%,0.15%,1,0.15%,1,18.9404
160608,鹏华普天债券B,PHPTZQB,2019-02-22,1.2480,1.8710,0.0802,0.2410,0.8077,2.4603,5.3016,8.1182,10.3951,9.7191,1.7114,98.7228,2006-05-15,1,7.9449,0.00%,0.00%,,0.00%,0,43.5447
160607,鹏华价值优势混合(LOF),PHJZYSHHLOF,2019-02-22,0.6410,3.7770,1.2638,3.7217,10.3270,6.4784,-1.0803,-20.7664,-1.3166,11.9927,12.6538,323.6080,2006-07-18,1,-21.6317,1.50%,0.15%,1,0.15%,1,69.8797
160605,鹏华中国50,PHZG50,2019-02-22,1.0920,3.4620,1.2048,2.8249,11.4286,13.1606,-3.0195,-20.1170,-8.0034,-8.1581,16.5422,420.2471,2004-05-12,1,-20.4097,1.50%,0.15%,1,0.15%,1,4.0992
160603,鹏华普天收益混合,PHPTSYHH,2019-02-22,1.1670,3.6680,1.8325,4.5699,10.1983,8.0556,0.7772,-7.4544,-9.6050,-0.1541,12.7536,559.4648,2003-07-12,1,-9.3577,1.40%,0.14%,1,0.14%,1,46.1719
160602,鹏华普天债券A,PHPTZQA,2019-02-22,1.2860,1.96,0.0778,0.2339,0.8627,2.5730,5.4176,8.3336,10.9269,10.6374,1.7405,132.9528,2003-07-12,1,8.1651,0.80%,0.08%,1,0.08%,1,45.9090
160522,博时睿益事件驱动混合(LOF),BSRYSJQDHHLOF,2019-02-22,0.8980,0.8980,1.8141,4.1763,8.8485,11.4144,4.9065,-7.3271,-11.1771,,13.2409,-10.20,2016-08-19,1,-9.0815,1.50%,0.15%,1,0.15%,1,
160519,博时睿利事件驱动(LOF),BSRLSJQDLOF,2019-02-22,0.9280,0.9280,2.8825,7.9070,17.3198,18.0662,12.6214,-7.0140,-6.8273,,18.9744,-7.20,2016-05-31,1,-10.3206,1.50%,0.15%,1,0.15%,1,
160518,博时睿远,BSRY,2019-02-22,0.9990,0.9990,1.9388,4.9370,11.7450,11.8701,9.9010,3.6307,0.4020,,13.3939,-0.10,2016-04-15,1,1.8672,1.50%,0.15%,1,0.15%,1,
160517,博时中证银行指数分级,BSZZYHZSFJ,2019-02-22,0.9571,1.0524,1.2911,2.7372,6.3681,3.6728,7.9071,-8.2165,11.1669,30.7551,9.7843,5.2376,2015-06-09,1,-8.9836,1.00%,0.10%,1,0.10%,1,
160516,博时中证800证券保险分级,BSZZ800ZQBXFJ,2019-02-22,1.1296,0.7645,7.3152,15.0539,21.2147,17.4414,24.6545,3.5206,5.8497,18.3047,29.2153,-23.5539,2015-05-19,1,-3.9666,1.00%,0.10%,1,0.10%,1,
160514,博时稳健回报债券(LOF)C,BSWJHBZQLOFC,2019-02-22,1.2840,1.3840,0.2342,0.3909,1.3418,2.5559,4.9020,7.2682,1.9048,1.4218,2.0668,56.5707,2011-06-10,1,6.9340,0.00%,0.00%,,0.00%,0,38.1498
160513,博时稳健回报债券(LOF)A,BSWJHBZQLOFA,2019-02-22,1.4620,1.5370,0.2056,0.4121,1.3167,2.6686,5.1043,7.5791,2.3093,2.1663,2.0950,54.5321,2011-06-10,1,7.2112,0.80%,0.80%,99,0.80%,99,46.6149
160512,博时卓越品牌混合(LOF),BSZYPPHHLOF,2019-02-22,1.5620,1.7150,0.5148,3.1023,10.5449,5.5405,5.1852,-18.6882,-34.5073,-14.6914,13.1884,70.4866,2011-04-22,1,-18.7923,1.50%,0.15%,1,0.15%,1,36.2219
160505,博时主题行业混合(LOF),BSZTHYHHLOF,2019-02-22,1.5110,5.4040,1.5457,5.9607,13.0142,11.5129,6.3336,-11.7407,10.3072,33.3249,16.0522,1113.8764,2005-01-06,1,-13.3762,1.50%,0.15%,1,0.15%,1,140.7982
160422,华安创业板50联接,HACYB50LJ,2019-02-22,1.0183,0.7181,3.7282,7.3136,15.2314,5.5670,-5.0594,-29.0174,,,15.7949,-28.1869,2017-04-11,1,-31.8196,1.20%,0.12%,1,0.12%,1,
160421,华安智增精选混合,HAZZJXHH,2019-02-22,0.9113,0.9113,1.3682,3.9941,12.6035,13.7703,6.8974,-4.5059,-4.4659,,21.0708,-8.87,2016-09-13,1,-5.6481,1.50%,0.15%,1,0.15%,1,
160420,华安创业板50指数分级,HACYB50ZSFJ,2019-02-22,0.9502,0.2446,3.7903,7.7691,15.9203,5.5472,-4.4524,-19.2354,-45.2755,-55.8306,16.3179,-75.5444,2015-07-06,1,-22.4910,1.20%,0.12%,1,0.12%,1,
160419,华安中证全指证券公司指数分级,HAZZQZZQGSZSFJ,2019-02-22,1.4910,0.6001,9.1668,17.1710,23.6523,21.3707,34.0898,7.9099,-12.4968,-6.2655,33.2440,-39.9897,2015-06-09,1,-1.8752,1.20%,0.12%,1,0.12%,1,
160418,华安中证银行指数分级,HAZZYHZSFJ,2019-02-22,0.8151,0.9140,1.2672,2.7221,6.3128,3.5585,7.7638,-8.8072,6.8819,23.8532,9.6155,-8.0290,2015-06-09,1,-9.5568,1.20%,0.12%,1,0.12%,1,
160417,华安沪深300指数分级,HAHS300ZSFJ,2019-02-22,1.2336,1.4226,2.1192,5.1394,11.3056,8.9333,6.5709,-10.1471,7.1956,19.0543,15.9754,45.2635,2012-06-25,1,-11.7860,1.20%,0.12%,1,0.12%,1,54.0456
160416,华安标普全球石油指数,HABPQQSYZS,2019-02-21,1.0090,1.0490,-1.2720,0.90,2.1255,-1.6570,-7.0903,9.3173,2.3326,38.03,10.3939,4.8607,2012-03-29,1,10.2481,1.20%,0.12%,1,0.12%,1,-5.7010
160415,华安量化多因子混合(LOF),HALHDYZHHLOF,2019-02-22,1.0880,1.0059,2.0638,4.7362,8.8904,4.4677,-7.4566,-26.8726,-23.8705,-21.7769,12.1653,-6.1323,2011-09-02,1,-28.1092,1.50%,0.15%,1,0.15%,1,5.2328
160324,华夏磐晟混合(LOF),HXPSHHLOF,2019-02-22,0.8860,0.8860,2.7127,5.0012,11.3345,7.3549,4.8893,-5.5034,,,12.1377,-11.40,2017-05-31,1,-7.3059,1.20%,0.12%,1,0.12%,1,
160323,华夏磐泰混合(LOF),HXPTHHLOF,2019-02-22,0.9777,0.9777,0.0409,0.1537,0.6071,1.3686,0.7108,-4.1658,-2.5419,,1.5581,-2.23,2016-12-26,1,-4.1953,1.00%,0.10%,1,0.10%,1,
160322,华夏港股通精选股票LOF,HXGGTJXGPLOF,2019-02-22,1.0406,1.0906,1.6310,3.9768,7.3115,6.0646,-2.5016,-15.3847,-0.9839,,9.1004,8.5306,2016-11-11,1,-17.1247,1.50%,0.15%,1,0.15%,1,
160314,华夏行业混合(LOF),HXHYHHLOF,2019-02-22,0.9150,5.7640,2.0067,5.1723,11.9951,8.2840,4.5714,-14.0038,-10.7317,-7.5758,14.5182,43.6628,2007-11-22,1,-15.6015,1.50%,0.15%,1,0.15%,1,31.8007
160311,华夏蓝筹,HXLC,2019-02-22,1.3850,4.7330,1.6887,4.6073,9.7464,5.2432,3.2042,-12.2307,4.2922,12.0551,12.6017,92.0114,2007-04-24,1,-13.5615,1.50%,0.15%,1,0.15%,1,55.9685
160225,国泰国证新能源汽车指数,GTGZXNYQCZS,2019-02-22,0.7855,0.7855,2.1191,6.1916,12.1501,7.4261,-0.5570,-23.3958,-19.4442,-14.4056,14.0057,-22.2376,2015-08-27,1,-24.8781,1.20%,0.12%,1,0.12%,1,
160224,国泰深证TMT50指数分级,GTSZTMT50ZSFJ,2019-02-22,0.8909,0.6411,3.8708,9.7033,23.3422,16.8881,3.6751,-17.7625,-9.4393,-13.7750,27.9963,-36.0309,2015-03-26,1,-21.1779,,0.00%,,,,
160223,国泰创业板指数(LOF),GTCYBZSLOF,2019-02-22,0.6920,0.6920,2.8996,6.8397,15.4488,6.3144,0.45,-11.1453,-23.1623,,15.4874,-30.8069,2016-11-11,1,-13.9060,1.20%,0.12%,1,0.12%,1,
160222,国泰国证食品饮料行业指数分级,GTGZSPYLHYZSFJ,2019-02-22,1.2056,1.8818,0.6344,1.3025,9.2623,16.5212,2.8014,-7.4157,37.6547,85.8292,16.5870,110.8951,2014-10-23,1,-7.4157,,0.00%,,,,
160221,国泰国证有色金属行业指数分级,GTGZYSJSHYZSFJ,2019-02-22,0.7466,0.5581,0.6199,5.0662,8.2814,3.3350,-2.1661,-28.9667,-29.7329,-16.0987,10.3149,-45.2397,2015-03-30,1,-29.3187,,0.00%,,,,
160220,国泰民益混合(LOF)A,GTMYHHLOFA,2019-02-22,1.1708,1.1708,0.74,1.6584,4.6385,3.2451,-1.1733,-11.5443,-9.0994,-8.9580,5.7538,17.08,2013-12-30,1,-12.1789,1.50%,0.15%,1,0.15%,1,14.7843
160219,国泰国证医药卫生指数分级,GTGZYYWSHYZSFJ,2019-02-22,1.0893,1.4169,1.3680,2.4452,9.6537,-3.8962,-10.8991,-12.8430,-4.7320,-1.4805,9.4223,25.9334,2013-08-29,1,-13.7151,1.00%,0.10%,1,0.10%,1,16.0168
160218,国泰国证房地产行业指数分级,GTGZFDCHYZSFJ,2019-02-22,0.9716,1.7998,1.3244,3.8145,8.6923,0.5564,7.8733,-20.3293,-12.1064,-9.9132,9.7802,51.3123,2013-02-06,1,-20.4277,1.00%,0.10%,1,0.10%,1,71.2040
160217,国泰互利分级债券,GTHLFJZQ,2019-02-22,1.1150,1.4860,0.2698,0.5410,1.1797,3.0391,5.4287,7.8293,10.1007,14.0397,2.5741,56.8767,2011-12-29,1,7.4425,0.80%,0.08%,1,0.08%,1,39.6693
160216,国泰商品,GTSP,2019-02-21,0.4640,0.4640,-0.8547,2.6549,4.0359,-0.2151,-13.5940,4.5045,2.6549,41.8960,18.6701,-53.60,2012-05-03,1,1.7391,1.50%,0.15%,1,0.15%,1,-45.6038
160215,国泰价值经典混合(LOF),GTJZJDHHLOF,2019-02-22,1.2930,1.9030,1.6509,4.2742,10.1363,6.9478,-2.1196,-12.3485,2.2209,25.2387,13.6204,93.8695,2010-08-13,1,-13.7043,1.50%,0.15%,1,0.15%,1,120.3063
160213,国泰纳斯达克100指数,GTNSDK100ZS,2019-02-21,3.1910,3.2910,-0.8698,-0.5609,2.9023,3.5367,-6.5866,10.7986,27.2329,71.9289,8.6853,247.4732,2010-04-29,1,10.1643,1.50%,0.15%,1,0.15%,1,109.7962
160212,国泰估值优势混合(LOF),GTGZYSHHLOF,2019-02-22,1.8440,1.8440,4.2397,6.6512,13.2678,7.5846,-4.7521,-30.7288,-19.5111,-4.3072,15.4665,84.40,2010-02-10,1,-33.3584,1.50%,0.15%,1,0.15%,1,87.78
160211,国泰中小盘成长混合(LOF),GTZXPCZHHLOF,2019-02-22,1.8280,2.7860,4.2189,6.6511,13.2590,7.0258,-6.2564,-32.7941,-22.7947,-9.3365,15.4040,115.3257,2009-10-19,1,-35.3309,1.50%,0.15%,1,0.15%,1,60.8108
160141,南方道琼斯美国精选C,NFDQSMGJXC,2019-02-21,1.0679,1.0679,-0.2242,-0.6512,4.9121,1.8017,0.5082,22.6203,,,9.4384,6.79,2017-10-26,1,22.7690,,0.00%,,,,
160140,南方道琼斯美国精选A,NFDQSMGJXA,2019-02-21,1.0737,1.0737,-0.2230,-0.6477,4.9355,1.8884,0.7412,23.1590,,,9.4830,7.37,2017-10-26,1,23.3070,1.20%,0.12%,1,0.12%,1,
160139,南方恒生中国企业精明指数C,NFHSZGQYJMZSC,2019-02-22,1.0878,1.0878,1.1248,3.7284,6.2720,4.7371,2.8069,-3.0049,,,9.9232,8.78,2017-04-26,1,-4.1373,,0.00%,,,,
160138,南方恒生中国企业精明指数A,NFHSZGQYJMZSA,2019-02-22,1.0957,1.0957,1.1260,3.7398,6.3167,4.8416,3.0181,-2.6044,,,9.9990,9.57,2017-04-26,1,-3.7511,1.20%,0.12%,1,0.12%,1,
160137,南方中证互联网指数分级,NFZZHLWZSFJ,2019-02-22,1.0661,0.7593,3.8881,8.7302,17.5931,13.2582,7.4155,-9.6240,-2.6729,-2.6662,23.0636,-24.0699,2015-07-01,1,-13.3709,1.20%,0.12%,1,0.12%,1,
160136,南方中证国有企业改革指数分级,NFZZGYQYGGZSFJ,2019-02-22,0.8599,0.6338,2.2109,5.5999,11.0121,9.3672,3.8246,-10.9628,-4.2892,14.5059,14.8678,-36.6203,2015-06-03,1,-12.6817,0.60%,0.06%,1,0.06%,1,
160135,南方中证高铁产业指数分级,NFZZGTCYZSFJ,2019-02-22,0.7641,0.4789,1.7443,4.0158,4.2999,2.7641,5.1357,-9.9690,-26.4659,-17.7265,6.8223,-52.1108,2015-06-10,1,-11.2769,0.60%,0.06%,1,0.06%,1,
160133,南方天元,NFTY,2019-02-22,2.1590,2.1590,1.8877,5.0608,11.5186,12.1558,4.5015,-5.3070,17.5286,31.8071,13.7513,115.90,2014-07-03,1,-7.1930,1.50%,0.15%,1,0.15%,1,
160127,南方新兴消费增长分级,NFXXXFZZFJ,2019-02-22,0.7780,1.9940,0.5168,2.5033,10.3546,13.9092,0,-22.3842,0.3279,36.5548,16.1194,99.3789,2012-03-13,1,-22.4840,1.50%,0.15%,1,0.15%,1,81.7028
160125,南方香港优选股票(QDII),NFXGYXGPQDII,2019-02-21,1.0434,1.1334,0.4622,0.8701,11.6772,7.8785,1.9045,0.8993,21.2833,37.8882,18.3396,13.4628,2011-09-26,1,-3.0161,1.30%,0.13%,1,0.13%,1,-3.0657
160124,南方中债10年期国债C,NFZZ10NQGZC,2019-02-22,1.2259,1.2559,-0.0326,-0.3414,0.0735,2.2265,4.3141,7.4126,6.3134,5.0741,0.9055,26.1527,2011-05-17,1,7.5353,0.00%,0.00%,,0.00%,0,17.4571
160123,南方中债10年期国债A,NFZZ10NQGZA,2019-02-22,1.2630,1.2930,-0.0317,-0.3315,0.1030,2.3086,4.4924,7.7829,7.0157,6.3220,0.9511,29.9551,2011-05-17,1,7.9024,0.80%,0.08%,1,0.08%,1,19.7042
160121,南方金砖四国指数(QDII),NFJZSGZSQDII,2019-02-21,1.1160,1.1360,-0.2681,0,2.0110,4.9859,5.3825,0.1795,19.7426,71.6922,7.8261,13.7904,2010-12-09,1,-2.0997,1.30%,0.13%,1,0.13%,1,48.4042
160119,南方中证500ETF联接A,NFZZ500ETFLJA,2019-02-22,1.2135,1.3135,2.3964,5.77,10.1679,4.7746,-0.4921,-16.3277,-23.1427,-17.2464,13.7194,32.5398,2009-09-25,1,-18.1480,1.20%,0.12%,1,0.12%,1,23.6570
160106,南方高增长混合(LOF),NFGZZHHLOF,2019-02-22,0.9599,3.4859,1.8894,5.6693,14.8206,5.9258,-6.1590,-21.3648,-22.6973,-15.9245,15.0270,423.5369,2005-07-13,1,-22.7984,1.50%,0.15%,1,0.15%,1,18.8726
160105,南方积极配置混合(LOF),NFJJPZHHLOF,2019-02-22,0.8648,2.9904,1.3834,3.4079,7.8036,6.3846,-6.4575,-17.5989,-12.5727,0.0755,9.3438,357.9466,2004-10-14,1,-18.5993,1.50%,0.15%,1,0.15%,1,44.2099
151002,银河收益债券,YHSYZQ,2019-02-22,1.4085,3.0185,0.1351,0.4708,1.2654,2.0922,3.3717,2.5127,5.3482,9.0799,2.3131,361.7985,2003-08-04,1,2.4181,1.50%,0.15%,1,0.15%,1,87.6154
151001,银河稳健,YHWJ,2019-02-22,1.3585,4.4092,1.6613,2.9557,5.6541,4.0199,-1.0561,-8.7397,2.0340,11.9116,7.4423,794.2687,2003-08-04,1,-9.9960,1.50%,0.15%,1,0.15%,1,56.5416
150103,银河银泰混合,YHYTHH,2019-02-22,0.9402,4.0702,2.1957,4.5596,10.6638,8.2307,-1.0107,-18.8853,-8.0219,-9.5757,15.0232,468.2488,2004-03-30,1,-20.5590,,1.00%,,,,29.8701
128112,国投瑞银优化增强债券C,GTRYYHZQZQC,2019-02-22,1.4450,1.7510,0.2776,0.6267,1.2614,2.1924,3.8821,8.6466,12.6985,17.1825,2.0480,80.2139,2010-09-08,1,8.3459,0.00%,0.00%,,0.00%,0,71.5643
121012,国投瑞银优化增强债券A/B,GTRYYHZQZQAB,2019-02-22,1.4550,1.7890,0.2757,0.6225,1.3231,2.2488,4.0773,8.8257,13.0373,18.0396,2.1053,85.8391,2010-09-08,1,8.5266,0.80%,0.08%,1,0.08%,1,74.3532
121010,国投瑞银瑞源灵活配置混合,GTRYRYLHPZHH,2019-02-22,1.2645,1.5144,1.5581,3.6051,5.7539,6.7178,4.1856,3.6390,7.0703,15.1639,7.7270,59.5056,2011-12-20,1,1.9998,1.50%,0.15%,1,0.15%,1,47.2615
121009,国投瑞银稳定增利债券A,GTRYWDZLZQA,2019-02-22,1.0385,1.7421,0.1157,0.5324,1.4062,2.5679,3.6527,4.9730,7.0951,8.3580,2.4162,97.4032,2008-01-11,1,4.7304,0.00%,0.00%,,0.00%,0,47.2131
121008,国投瑞银成长优选混合,GTRYCZYXHH,2019-02-22,0.4871,2.5806,1.6698,5.6158,13.4373,10.2286,3.7266,-11.2912,-10.3607,-7.9380,15.3719,19.6892,2008-01-10,1,-13.3309,1.50%,0.15%,1,0.15%,1,26.1240
121006,国投瑞银稳健增长,GTRYWJZZ,2019-02-22,1.3310,2.4270,1.4482,3.8221,9.6375,7.9481,6.48,-0.2996,2.6007,9.7410,11.1946,196.5689,2008-06-11,1,-1.7229,1.50%,0.15%,1,0.15%,1,68.7915
121005,国投瑞银创新动力混合,GTRYCXDLHH,2019-02-22,0.5694,2.8353,1.6604,4.4579,11.4068,9.2898,7.1308,-1.7259,0.0352,8.5996,13.3134,242.1540,2006-11-15,1,-3.2965,1.50%,0.15%,1,0.15%,1,42.4686
121003,国投瑞银核心企业混合,GTRYHXQYHH,2019-02-22,0.6516,2.2966,1.7966,3.4779,8.4915,6.3663,1.8125,0.2925,-1.5115,-21.3233,11.3846,101.7124,2006-04-19,1,-1.1851,1.50%,0.15%,1,0.15%,1,-0.7604
121002,国投瑞银景气行业混合,GTRYJQHYHH,2019-02-22,1.1843,3.3006,3.2610,8.1651,14.5579,10.8376,10.1265,0.2399,2.2984,4.7293,18.0758,465.0418,2004-04-29,1,-3.1373,1.50%,0.15%,1,0.15%,1,38.5234
121001,国投瑞银融华债券,GTRYRHZQ,2019-02-22,1.5271,3.0441,1.0923,2.2634,4.0826,3.1894,0.0524,-6.4220,-8.8599,2.9471,4.0471,385.1471,2003-04-16,1,-7.7639,0.65%,0.065%,1,0.065%,1,32.5588
118002,易方达标普消费品指数A,YFDBPXFPZSA,2019-02-21,1.7810,1.7810,-0.3915,1.0783,6.5191,3.6067,-7.4324,-1.5478,20.5007,39.5768,8.7302,78.10,2012-06-04,1,-1.3789,1.20%,0.12%,1,0.12%,1,22.6584
118001,易方达亚洲精选,YFDYZJX,2019-02-21,0.9010,0.9010,-0.6615,-1.9587,3.6824,3.8018,-11.0563,-10.9684,13.6192,35.2853,10.2815,-9.90,2010-01-21,1,-13.5367,1.60%,0.16%,1,0.16%,1,16.4083
112002,易方达策略成长二号,YFDCLCZEH,2019-02-22,0.8210,3.0310,1.6089,3.6616,8.8860,6.4851,-4.4237,-20.8293,-11.4545,-23.4034,13.8696,150.2620,2006-08-16,1,-21.9865,2.00%,0.20%,1,0.20%,1,-14.3215
110038,易方达纯债债券C,YFDCZZQC,2019-02-22,1.1940,1.3370,0,0,0.4206,2.0513,4.6451,7.8591,10.7607,10.8162,1.5306,36.2256,2012-05-03,1,7.8591,0.00%,0.00%,,0.00%,0,32.3236
110037,易方达纯债债券A,YFDCZZQA,2019-02-22,1.2020,1.3680,0,0,0.4177,2.1241,4.9782,8.2883,11.8140,12.2594,1.6061,39.9117,2012-05-03,1,8.2883,0.80%,0.08%,1,0.08%,1,34.9936
110036,易方达双债增强债券C,YFDSZZQZQC,2019-02-22,1.2910,1.4410,0.1552,0.5452,1.4140,3.7781,5.5601,3.6116,5.8197,6.3427,2.7049,47.5476,2011-12-01,1,3.4511,0.00%,0.00%,,0.00%,0,33.1149
110035,易方达双债增强债券A,YFDSZZQZQA,2019-02-22,1.33,1.48,0.1506,0.5291,1.4493,3.8251,5.7233,3.9875,6.6559,7.6051,2.7027,51.7541,2011-12-01,1,3.9093,0.80%,0.08%,1,0.08%,1,35.6758
110031,易方达恒生国企ETF联接A,YFDHSGQETFLJA,2019-02-22,1.2130,1.2130,0.8732,3.3220,5.5150,4.4879,2.8925,-1.5342,9.1220,45.3391,8.7502,21.30,2012-08-21,1,-2.5002,1.20%,0.12%,1,0.12%,1,30.5284
110030,易方达沪深300量化增强,YFDHS300LHZQ,2019-02-22,2.0956,2.0956,1.8914,4.2328,9.7748,6.0848,2.3692,-13.1033,7.0768,31.3773,13.6134,109.56,2012-07-05,1,-14.3556,1.50%,0.15%,1,0.15%,1,98.8235
110029,易方达科讯混合,YFDKXHH,2019-02-22,0.9389,5.2433,3.7573,8.0064,18.1006,10.2642,1.3384,-14.2557,-9.8482,-26.0397,20.0946,9.3652,2007-12-18,1,-17.5160,1.50%,0.15%,1,0.15%,1,6.7424
110028,易方达安心回报债券B,YFDAXHBZQB,2019-02-22,1.6050,2.4590,1.1980,2.4250,5.5921,6.7154,7,0.2904,10.5458,14.4206,8.7399,168.1238,2011-06-21,1,-1.0843,0.00%,0.00%,,0.00%,0,129.9153
110027,易方达安心回报债券A,YFDAXHBZQA,2019-02-22,1.6180,2.5040,1.1882,2.4050,5.6136,6.7987,6.8692,0.42,11.1888,15.5208,8.8097,174.5594,2011-06-21,1,-0.9454,0.80%,0.08%,1,0.08%,1,133.6131
110026,易方达创业板ETF联接A,YFDCYBETFLJA,2019-02-22,1.5171,1.5171,2.8682,6.6803,14.6712,6.8757,0.6903,-11.5651,-22.9820,-32.3689,14.8361,51.71,2011-09-20,1,-14.2291,1.20%,0.12%,1,0.12%,1,-15.9408
110025,易方达资源行业混合,YFDZYHYHH,2019-02-22,0.8490,0.8490,0.7117,2.7845,7.3325,-0.1176,-6.1878,-28.0508,-17.6528,3.5366,8.9859,-15.10,2011-08-16,1,-28.0508,1.50%,0.15%,1,0.15%,1,36.0577
110023,易方达医疗保健行业混合,YFDYLBJHYHH,2019-02-22,1.5390,1.5390,1.3167,1.7184,9.6935,-1.1561,-3.8125,-2.4715,17.7506,10.3226,10.6398,53.90,2011-01-28,1,-3.4854,1.50%,0.15%,1,0.15%,1,11.7647
